Stock Name,Sentiment,Description
iShares Gold Trust,0.0,"Data from CryptoCompare shows the price of Bitcoin (BTC) dropped slightly from around $30,500 to roughly $30,200 over the past week."
iShares Gold Trust,0.1027,Data from CryptoCompare shows that the price of the flagship cryptocurrency Bitcoin (BTC) moved mostly sideways throughout the past week.
iShares Gold Trust,0.1779,Investors’ appetite for exchange-traded funds that buy bonds has pushed assets to a level that BlackRock sees tripling by the end of the decade.
iShares Gold Trust,0.0,"Larry Fink, CEO of BlackRock, an American multinational investment firm, has expressed his thoughts on cryptocurrencies, particularly Bitcoin (BTC). On Wednesday, during the interview with Fox Business, Larry affirmed his...
The post Bitcoin Could Revolutioni…"
iShares Gold Trust,0.4404,"The fund industry sees billions of dollars in potential fees and trading profits in Bitcoin, as companies such as BlackRock and Fidelity make a renewed push into crypto."
ProShares Ultra Real Estate,0.0,"Subscribe to the Forbes AI newsletter to stay in the loop and get AI-backed investing insights, the latest news and more delivered directly to your inbox every weekend."
WisdomTree Emerging Markets Local Debt,0.0,"(marketscreener.com) CSIF EQUITY EMERGING
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 IN30005410114195
 
 ...https://www.marketscreener.com/quote/stock/TVS-MOTOR-COMPANY-LIMITED-6495911/news/TVS-Motor-Register-of-Members-July-2023-44398689/?utm_medium=RS…"
WisdomTree Emerging Markets Local Debt,0.646,"India recently overtook China to become the world’s most populous country, and its economy is booming after years of setbacks. Despite challenges, investors can profit from its long-term growth."
Simpson Manufacturing,0.0,"Simpson Manufacturing Co., Inc. (NYSE:SSD) Q2 2023 Earnings Call Transcript July 24, 2023 Simpson Manufacturing Co., Inc. beats earnings expectations..."
Simpson Manufacturing,0.0772,"If you're looking for a multi-bagger, there's a few things to keep an eye out for. Amongst other things, we'll want to..."
Simpson Manufacturing,0.0,"TSM earnings call for the period ending June 30, 2023."
Simpson Manufacturing,0.0,Did you hear the one about Sarah Palin running for vice president?
Simpson Manufacturing,0.7003,"Its compact, neat and powerful EV chargers make the Home Series from Simpson & Partners one of the most discreet and design-conscious on the market"
Simpson Manufacturing,0.0,This Ford Taurus is a NASCAR race car driven by Ricky Rudd in the Winston Cup Series from 2000 to 2002 and was said to have been refurbished in Georgia by Gene Felton Restorations in 2016 before being acquired by the current owner in 2017. The car is finished…
Simpson Manufacturing,0.0,"(marketscreener.com) 
 
 
 
 
 
 Exhibit 99.1
 
 
 
 
 Press Release dated July 24, 2023
 
 
 
 
 
 SIMPSON MANUFACTURING CO., INC. ANNOUNCES 2023 SECOND QUARTER FINANCIAL RESULTS
 
 ...https://www.marketscreener.com/quote/stock/SIMPSON-MANUFACTURING-CO-14479…"
Simpson Manufacturing,0.3818,"Central Ohio gained 6,100 construction jobs over the past year, more than any other U.S. city except Dallas and New York."
Simpson Manufacturing,-0.8519,"A Las Cruces non-profit organization made up of three partners has launched the Buck Cancer initiative, providing cancer patients with Full Spectrum Oil."
Simpson Manufacturing,0.1779,"(marketscreener.com) 

PLEASANTON, Calif., July 31, 2023 /PRNewswire/ -- Simpson Manufacturing Co., Inc. , an industry leader in engineered structural connectors and building solutions, today announced that on July 28, 2023 the Company's Board of Directors de…"
Simpson Manufacturing,0.1106,"Ronald Reagan’s pronouncement, in his first inaugural address in 1981, that “government is not the solution to our problem, government is the problem” marked a signal moment in what has become the most successful political counterrevolution in modern American…"
Simpson Manufacturing,0.0,"This 1968 Dodge Charger was acquired by the current owner in 2004 and subsequently was built by Shine Speedshop of Orange, California, to attempt a land-speed record for a television show that was never aired. Work consisted of stripping and repainting the bo…"
Simpson Manufacturing,0.0,This Chevrolet Monte Carlo is a NASCAR Xfinity Cup Series race car that was said to have been campaigned by Brandon Gdovic in the 2015 and 2016 seasons. It was acquired by the seller in 2018 and later underwent a multi-year refurbishment and modification proc…
Simpson Manufacturing,0.7579,"(marketscreener.com) 

PLEASANTON, Calif., July 24, 2023 /PRNewswire/ --
Net sales of $597.6 million increased 0.7% year-over-yearIncome from operations of $145.0 million increased 9.0% year-over-yearDiluted earnings per share of $2.50 increased 15.7% year-ov…"
Simpson Manufacturing,0.6124,"As tepid as the building market is, Simpson Manufacturing Co., Inc.'s NYSE: SSD results prove it can scale new highs in 2023. The company is executing its long-term strategy to grow sales and improve profitability which led management to raise its guidance fo…"
Simpson Manufacturing,0.7003,"See the rest of the story here.

thefly.com provides the latest financial news as it breaks. Known as a leader in market intelligence, The Fly's real-time, streaming news feed keeps individual investors, professional money managers, active traders, and corpor…"
Simpson Manufacturing,0.8847,"Expion360 shares moved upwards by 21.5% to $6.04 during Monday's after-market session. Trading volume for this security closed at 207.6K, accounting for 454.1% of its average full-day volume over the last 100 days. The market value of their outstanding shares…"
Simpson Manufacturing,0.7579,"PLEASANTON, Calif., July 24, 2023 /PRNewswire/ -- Net sales of $597.6 million increased 0.7% year-over-year Income from operations of $145.0 million increased 9.0% year-over-year Diluted earnings per share of $2.50 increased 15.7% year-over-year Simpson Manuf…"
Simpson Manufacturing,0.5423,"In the hunt for a better way to carry bear spray on his bike bike (or even carry it at all) Pat Valade found the Kermode Bearspray holder from Ghost Rider Equipment. An adaptable, light, and elegantly simple way to lash a can of bear spray to almost anywhere …"
Simpson Manufacturing,-0.4215,"TSMC is struggling with its new 3nm process, with the semiconductor giant's yield rate reportedly far below the standard expected."
Simpson Manufacturing,0.0,"There are 31 earnings reports scheduled for release Monday, 4 before U.S. markets open and 27 set for release after markets close. The following table is based on data from Briefing.com and includes a consensus forecast in dollars for quarterly earnings per s…"
Simpson Manufacturing,0.0,"Here I am, back at it with another test run of a new product in electric mobility. This go-around is with Base Camp and its F11 electric skateboard. Unlike many of the longboards I’ve reviewed in the past, the F11 is much closer to the skateboards I grew up u…"
Simpson Manufacturing,0.7351,The construction materials supplier revealed pre-tax profits climbed by 87.5 per cent to £34.5million for the year ending March amid impressive performances across all four main business divisions.
Simpson Manufacturing,0.6705,"In this article, we discuss 11 best railroad stocks to buy now. If you want to skip our detailed analysis of the railroad industry, head directly to 5 Best..."
Simpson Manufacturing,0.0,Patent developed in collaboration with Syngene International Ltd. Patent developed in collaboration with Syngene International Ltd.
Simpson Manufacturing,0.6486,"(marketscreener.com) 
 The former president and many of his allies have played down the riot and boosted support for those who stormed the Capitol. A smaller wing of the party has strongly criticized Trump and the rioters. In between those Republican poles is…"
Simpson Manufacturing,0.1779,"PLEASANTON, Calif., July 31, 2023 /PRNewswire/ -- Simpson Manufacturing Co., Inc. (the ""Company"") (NYSE: SSD), an industry leader in engineered structural connectors and building solutions, today announced that on July 28, 2023 the Company's Board of Director…"
Simpson Manufacturing,0.0516,"(marketscreener.com) The yen slipped to a fresh
three-week low on Tuesday as the Bank of Japan's steps last week
to tweak its yield curve control policy weighed on the currency,
while the Australian dollar fell after the Reserve Bank of
Australia left cash ra…"
Simpson Manufacturing,0.1779,"PLEASANTON, Calif., July 10, 2023 /PRNewswire/ -- Simpson Manufacturing Co., Inc. (the ""Company"") (NYSE: SSD), an industry leader in engineered structural connectors and building solutions, announced today that it will report its financial results for the sec…"
Simpson Manufacturing,0.4404,"(marketscreener.com) TORONTO, July 31, 2023 -- Giyani Metals Corp. , developer of the K.Hill battery-grade manganese project in Botswana , is pleased to announce a new Preliminary Economic Assessment for K.Hill following the release of the significantly incre…"
Simpson Manufacturing,0.4404,"TORONTO, July 31, 2023 (GLOBE NEWSWIRE) -- Giyani Metals Corp. (TSXV:EMM, GR:A2DUU8) (""Giyani"" or the ""Company""), developer of the K.Hill battery-grade manganese project in Botswana (“K.Hill” or the “Project”), is pleased to announce a new Preliminary Economi…"
Simpson Manufacturing,0.4588,"Basel, July 20, 2023 — Sandoz, a global leader in generic and biosimilar medicines, today announced an investment of approximately USD 90 million at its site in Ljubljana, Slovenia to establish a dedicated Sandoz Biopharma Development Center by 2026."
Simpson Manufacturing,0.0,"(marketscreener.com) Planned investment of approximately USD 90 million to build a state-of-the-art Sandoz Biosimilar Technical Development Center in Ljubljana, Slovenia by 2026 New end-to-end drug substance and drug product development center will be an impo…"
Simpson Manufacturing,0.4588,"(marketscreener.com) 
All employees to benefit from sale and will receive payouts from their ownership stakes

https://www.marketscreener.com/quote/stock/KKR-CO-INC-44486777/news/H-I-G-Capital-to-Acquire-RBmedia-from-KKR-44422803/?utm_medium=RSS&utm_content=2…"
Simpson Manufacturing,-0.128,"(marketscreener.com) 
 MARKET WRAPS 

 Watch For: 

 EU-CELAC summit opens; Germany Bundesbank monthly report; Italy CPI; trading updates from Richemont, Galp, Investor AB, TomTom 

 Opening Call: 

 Shares may lose ground in Europe on Monday, as Asian stock …"
Simpson Manufacturing,0.7506,"(marketscreener.com) If approved, will be first-of-a-kind biosimilar natalizumab in Europe, for use in all indications of reference biologic Positive CHMP opinion based on evidence from extensive analytical characterization confirming similarity of biosimilar…"
Simpson Manufacturing,0.5574,"Basel, July 24, 2023 — Sandoz, a global leader in off-patent (generic and biosimilar) medicines, today announced that the Committee for Medicinal Products for Human Use (CHMP) of the European Medicines Agency (EMA), has adopted a positive opinion for marketin…"
Simpson Manufacturing,0.0,"(marketscreener.com) 
 
 
 DTx Pharma is a preclinical stage biotechnology company that focuses on developing siRNA therapies for neuroscience indications, leveraging its proprietary fatty acid ligand-conjugated oligonucleotide platform
 
 
 
 
 Deal includes…"
Simpson Manufacturing,0.0,(marketscreener.com) Ad hoc announcement pursuant to Art. 53 LR U.S. District Court for the District of Delaware ruled the Entresto ‘combination patent’ to be invalid Novartis will appeal to the U.S. Court of Appeals for the Federal Circuit to reverse the Dis…
Simpson Manufacturing,0.0,Ad hoc announcement pursuant to Art. 53 LR        U.S. District Court for the District of Delaware ruled the Entresto (sacubitril / valsartan)...
Simpson Manufacturing,0.8126,"VANCOUVER, BC, July 10, 2023 /PRNewswire/ -- Lucent Bio, an industry leader in sustainable crop nutrition, proudly announces the patent approval of an innovative biodegradable nutrient delivery technology (US Patent No. 11,691,928). This transformative techno…"
Simpson Manufacturing,0.0,Publications from Office of Biostatistics Staff
Simpson Manufacturing,-0.5719,This article updates and expands one I wrote with this title for LewRockwell.com 22 years ago. It  is taken from a talk I gave on this subject at the 41st Annual Meeting of Doctors for Disaster Preparedness (ddponline.org) in Tucson last week. This article ha…
Simpson Manufacturing,0.0,Expanded indication now enables broader use of Leqvio for LDL-C reduction in patients with primary hyperlipidemia (high LDL-C) 1 Leqvio can now be used earlier in LDL-C treatment as an adjunct to diet and statin therapy for patients who have not had a cardiov…
Simpson Manufacturing,0.6369,The woman who knows him best in life says he is more than up to leading New Zealand.
Simpson Manufacturing,0.8658,"Advarra, Virb and BeeKeeperAI sign on to Beacon of Hope to provide suite of digital tools to facilitate clinical trials and research on healthcare inequities at Historically Black Medical School Centers of Excellence Global Black Economic Forum lends support …"
Simpson Manufacturing,0.8399,Some of the wealthy are spurning the ferry in favour of a faster and more glamorous ride.
Simpson Manufacturing,0.4588,In the Eurasian Iron Age arrow points comprise a prominent class of artifact. Projectile experiments are useful for studying the ballistic performance of ancient arrow points and implications of arrow point innovations in warfare and shifting socio politics i…
Simpson Manufacturing,0.0,"Rhodes left England at 18 for South Africa, where he later founded De Beers Consolidated Mines. By 1891, his company was mining 90% of the world's diamonds. He extended the company's control to two northern provinces, which were eventually named for him as So…"
Simpson Manufacturing,-0.5859,"Deja Taylor, whose son shot and injured his first-grade teacher in January at Richneck Elementary School in Newport News, is set to have a plea hearing instead of a bench trial for charges in connection with the shooting. A grand…"
Simpson Manufacturing,0.0516,"Duplex ultrasound (DUS) is the most widely used method for surveillance of arteriovenous fistulae (AVF) created for dialysis. However, DUS is poor at predicting AVF outcomes and there is a need for novel methods that can more accurately evaluate multidirectio…"
Simpson Manufacturing,0.0,Note: A full summary of today’s General Assembly meetings will be made available upon completion.
Simpson Manufacturing,0.0,"Author summary Much of the world experiences influenza in yearly recurring seasons, particularly in temperate locations. Such seasons occur each year with predictable timing. In tropical locations, even if there are influenza epidemics each year that are labe…"
Universal Forest Products,-0.6124,"From a particular style of desert boot to a lost blend of tea, our writers mourn the products they once treasured that have been cruelly discontinuedFor some time I have been consumed by the thought that I no longer like bananas because I’m hankering for an e…"
Universal Forest Products,0.4767,"Dual Primary Cameras, Up To 46 Minutes Flight Time, Omnidirectional Obstacle Sensing And O4 HD Video Transmission Help To Make Your Subject The Center Of Aerial Photography DJI, the world’s leader in civilian drones and creative camera technology, today intro…"
Universal Forest Products,0.631,"Quick take: Swanky new suites and up-to-the-minute technology but that same Air France elegance combine to make this a showstopping business-class experience. Pros Closing doors provide a new level of privacy. If you can snag a bulkhead seat, the extra space …"
Universal Forest Products,0.4404,"In this piece, we will take a look at ten sustainable investing stocks billionaires are loading up on. If you want to skip our primer on the benefits of..."
Universal Forest Products,0.4019,"Aemetis Universal Biofuels subsidiary completes 100% of Second Quarter Shipments to the Government-owned Oil Companies; Aemetis Already Awarded 18,000 kiloliters of Biodiesel for Q3 Delivery; Additional Q3 Contracts in Process"
Universal Forest Products,0.7845,"Outstanding Drama Series nominees include ""Andor,"" ""Better Call Saul,"" ""The Crown,"" ""House Of The Dragon,"" ""The Last Of Us,"" ""Succession,"" ""The White Lotus"" and ""Yellowjackets."""
Universal Forest Products,0.0772,"If you want more ZZZ’s, here’s where to spend your $$$s."
Universal Forest Products,0.8555,The growth of the presswood pallets market is primarily driven by technological advancements in the packaging sector in the United States. Manufacturers in the country are collaborating with prominent packaging companies to boost sales of presswood pallets. I…
Universal Forest Products,0.8074,"The original post for this episode can be found here. John August: Hello and welcome. My name is John August. Craig Mazin: Hello and welcome. My name is Craig Mazin. John: This is Episode 601 of Scriptnotes, a podcast about screenwriting and things that are i…"
Universal Forest Products,0.6249,These Award-Winning Products Offer Guys Head-to-Toe Grooming Excellence
Universal Forest Products,0.5423,"(marketscreener.com)    Meudon , July 28, 2023 Vallourec, a world leader in premium tubular solutions, announces today its results for the second quarter 2023. The Board of Directors of Vallourec SA, meeting on July 27th 2023, approved the Group's second quar…"
Universal Forest Products,0.1779,"Meudon (France), July 28, 2023    Vallourec, a world leader in premium tubular solutions, announces today its results for the second quarter 2023...."
Universal Forest Products,0.2263,"(marketscreener.com) 
 
 RAMADA INVESTIMENTOS E INDÚSTRIA, S.A.
 
 
 Public Company
 
 
 Earnings announcement 1st Half of 2023
 
 
 
 
 
 This document is a translation of a document originally issued in Portuguese, prepared using accounting policies consist…"
Universal Forest Products,0.2263,"(marketscreener.com) 
 
 RAMADA INVESTIMENTOS E INDÚSTRIA, S.A.
 
 
 Public Company
 
 
 Earnings announcement 1st Half of 2023
 
 
 
 
 
 This document is a translation of a document originally issued in Portuguese, prepared using accounting policies consist…"
Universal Forest Products,0.5411,"This article was originally published on GameDevDigest.com
Get inspired from documentaries, learn about procedural animations, pick up some gameplay AI packages and more. Enjoy!Game Trailer Database
 - A work-in-progress searchable database of game trailers…"
Universal Forest Products,-0.6597,Objective Metabolic biomarkers are expected to decode the phenotype of gastric cancer (GC) and lead to high-performance blood tests towards GC diagnosis and prognosis. We attempted to develop diagnostic and prognostic models for GC based on plasma metabolic i…
Universal Forest Products,0.2732,"My first upgrade to a suite — at a Fairfield Inn By Marriott hotel property — occurred earlier this year. It was a surprise to me, as I have stayed at Fairfield Inn properties over the years and never was upgraded — whether I had earned elite status or not. I…"
Universal Forest Products,0.0516,"Get your DJI Air 3 at B&H or
Adorama.


From DJI:


Double Your Aerial Imaging Skills with DJI’s New Air 3 Drone


Dual Primary Cameras, Up To 46 Minutes Flight Time, Omnidirectional Obstacle Sensing and O4 HD Video Transmission Help to Make Your Subject T…"
Universal Forest Products,0.7493,"Politicians and economists may dismiss the commons with a wave of the hand, but commoners understand a deeper truth – that the presumptions of capitalist modernity are profoundly flawed, if not already collapsing."
West Fraser Timber,0.0,"VANCOUVER — West Fraser Timber Co. Ltd. has signed a deal to sell its unbleached softwood kraft pulp mill in Hinton, Alta., to Mondi Group, an integrated packaging and paper company. This advertisement has not loaded yet, but your article continues below. Cre…"
West Fraser Timber,0.0,West Fraser Timber ( TSE:WFG ) Second Quarter 2023 Results Key Financial Results Revenue: US$1.61b (down 44% from 2Q...
West Fraser Timber,-0.7184,A study led by a North Carolina State University researcher identified genes involved in development of stone cells—rigid cells that can block a nibbling insect from eating budding branches of the Sitka spruce evergreen tree. The insect's attack has stunted t…
West Fraser Timber,0.0,"(marketscreener.com) 
 Condensed Consolidated Balance Sheets
 
 
 
 
 
 
 
 
 
 
 
 
 June 30,
 
 
 December 31,
 
 
 
 
 
 
 
 
 
 Note
 
 
...https://www.marketscreener.com/quote/stock/WEST-FRASER-TIMBER-CO-LT-1412196/news/West-Fraser-Timber-Condensed-Conso…"
West Fraser Timber,0.0,"(marketscreener.com) 

VANCOUVER, BC, July 10, 2023 /PRNewswire/ - West Fraser Timber Co. Ltd. will hold an analysts' conference call to discuss second quarter 2023 financial and operating results on Thursday, July 27, 2023 at 8:30 a.m. Pacific Time/11:30 a.m…"
West Fraser Timber,0.0,"West Fraser Timber Co. Ltd. WFG-T has signed a deal to sell its unbleached softwood kraft pulp mill in Hinton, Alta., to Mondi Group, an integrated packaging and paper company. Mondi says it is paying US$5-million for the mill and plans invest €400-million to…"
West Fraser Timber,0.3612,"Kodama Systems is betting it can reduce carbon dioxide in the air by chopping down and burying trees. Now if only Uncle Sam would get on board with tax credits, too."
West Fraser Timber,-0.2263,"Major players in the wood based panel market are West Fraser Timber Co. Ltd., Starbank Panel Products Ltd., Dongwha Group, Kronoplus Limited, DARE panel group co. ltd., Georgia-Pacific LLC, Arauco, Canfor Corporation, Sonae Industria SGPS SA, Evergreen Fibreb…"
West Fraser Timber,0.2732,"(marketscreener.com) Mondi PLC on Monday it had agreed to acquire a Canadian pulp mill for USD5 million from West Fraser Timber Co Ltd. 

As part of the deal, the Weybridge, England-based paper and packaging firm will enter into a long-term partnership with W…"
West Fraser Timber,0.0,"VANCOUVER - West Fraser Timber Co. Ltd. has signed a deal to sell its unbleached softwood kraft pulp mill in Hinton, Alta., to Mondi Group, an integra..."
West Fraser Timber,-0.5994,A study has identified genes involved in development of stone cells -- rigid cells that can block a nibbling insect from eating budding branches of the Sitka spruce evergreen tree. The insect's attack has stunted the growth of these forest giants.
West Fraser Timber,0.0,"VANCOUVER, BC, July 26, 2023 /PRNewswire/ - West Fraser Timber Co. Ltd. (""West Fraser"" or the ""Company"") (TSX and NYSE: WFG) reported today the second quarter results of 2023 (""Q2-23""). All dollar amounts in this news release are expressed in U.S. dollars unl…"
West Fraser Timber,0.0,"Executive Summary. Azoth Analytics has released a research report titled “Global Softwood Sawn Timber Market (2023 Edition)” which provides a complete analysis of the Global Softwood Sawn Timber industry in terms of market segmentation By Type (Fir, Cedar, Pi…"
West Fraser Timber,0.34,"Dublin, July 06, 2023 (GLOBE NEWSWIRE) -- The ""Global Softwood Sawn Timber Market (2023 Edition): Analysis By Value & Volume, Pricing, Type (Fir, Cedar, Pine, Treated Lumber, Redwood, Others), End User Industry, By Region, By Country: Market Insights and Fore…"
West Fraser Timber,0.0,"VANCOUVER, BC, July 10, 2023 /PRNewswire/ - West Fraser Timber Co. Ltd. (""West Fraser"" or the ""Company"") (TSX and NYSE: WFG) will hold an analysts' conference call to discuss second quarter 2023 financial and operating results on Thursday, July 27, 2023 at 8:…"
West Fraser Timber,0.4576,TORONTO - Some of the most active companies traded Monday on the Toronto Stock Exchange:
West Fraser Timber,0.6369,"TORONTO, Canada, July 06, 2023 (GLOBE NEWSWIRE) -- Canadian General Investments, Limited (CGI) (TSX: CGI, CGI.PR.D) (LSE: CGI) reports on an unaudited basis that its net asset value per share (NAV) at June 30, 2023 was $55.66, resulting in year-to-date and 12…"
West Fraser Timber,0.6369,"(marketscreener.com) TORONTO, Canada, July 06, 2023 -- Canadian General Investments, Limited   reports on an unaudited basis that its net asset value per share at June 30, 2023 was $55.66, resulting in year-to-date and 12-month NAV returns, with dividends rei…"
West Fraser Timber,0.0,"(marketscreener.com) 
 UK Long-Dated Gilt-Yields Rising Fast, Inverted Gilt Yield Curve Flattens 

 1118 GMT - Yields on the U.K.'s long-dated gilts maturing up to 30 years are rising faster than short-dated gilt yields causing the inverted gilt yield curve t…"
West Fraser Timber,-0.3612,"(marketscreener.com) 
 The FTSE 100 Index closed Monday up 0.2% to 7273 points, in line with European markets and driven by oil stocks such as Shell and BP, CMC Markets U.K. chief market analyst Michael Hewson said in a note. ""U.K. gilt yields have fallen bac…"
West Fraser Timber,-0.631,Ontario drivers are very concerned about a spike in auto thefts but many aren't going beyond basics to prevent cars from being stolen. Read on.
West Fraser Timber,0.4588,"(marketscreener.com) 
 MARKET WRAPS 

 Watch For: 

 New Home Sales for June; EIA Weekly Petroleum Status Report; Fed interest rate decision; earnings from AT&T, Boeing, Coca-Cola, Meta Platforms 

 Today's Headlines/Must Reads 

 - Should Fed Stick to Script…"
West Fraser Timber,0.34,"DUBLIN, July 6, 2023 /PRNewswire/ -- The ""Global Softwood Sawn Timber Market (2023 Edition): Analysis By Value & Volume, Pricing, Type (Fir, Cedar, Pine, Treated Lumber, Redwood, Others), End User Industry, By Region, By Country: Market Insights and Forecast …"
Booking Holdings,0.5267,"There are seven potential winners of the Nasdaq 100 shake up, including Starbucks, Gilead Sciences, and Intuitive Surgical, according to Wells Fargo."
Booking Holdings,0.2705,"The world is ready to travel again, and it isn't worried about the potential for a weakening economy."
Booking Holdings,0.4939,The fine print would ultimately determine the financial impact of the Digital Markets Act. But the fact that Booking Holdings filed a statement from Booking.com with the U.S. Securities and Exchange Commission about it this week means it believes the repercus…
Booking Holdings,0.4767,"The European Commission's logic appears to be that any strengthening of Booking.com — even in its flights business — would bolster its grip on the hotel business. Deal or no deal, Booking is committed to expanding in flights. -Dennis Schaal"
Booking Holdings,0.0,"Amazon.com is partnering with Priceline to offer discounts during Tuesday's Prime Day, the first time an online travel agency participated."
Booking Holdings,0.0,Yacktman Fund reveals 2nd-quarter equity portfolio
Booking Holdings,0.0,"Amazon.com Inc is partnering with travel booking site Priceline to offer discounts during Tuesday's Prime Day, the first time an online travel agency has..."
Booking Holdings,-0.4019,Hopper's dispute with Expedia over the utility of Hopper's fintech products seemingly didn't get in the way of Hopper's deal with Nubank. -Dennis Schaal
Booking Holdings,0.34,"By investing in a broad ETF, investors can easily get exposure to the overall industry."
Booking Holdings,0.6996,"Transgender influencer Dylan Mulvaney, a man who claims to be a woman, is advertising his availability for speaking gigs at colleges.Reports indicate that Mulvaney recently shared a post to his Instagram story that read, ""University and College friends! I am …"
Booking Holdings,-0.4215,"Hopper critics see blood in the water. But the company has a loyal following among younger people that rivals would die for. Hopper has altered course many times before, and can make changes to shift the momentum. -Dennis Schaal"
Booking Holdings,0.9001,"Stock buy backs can be an effective way for companies to boost share price, increase EPS, and improve financial ratios."
Booking Holdings,0.0,"In this week’s news roundup, we start with a look at who the biggest player is in tours, activities, and experiences. -Jason Clampet"
Booking Holdings,0.3818,Retail giant Walmart on Tuesday said it is teaming up with online travel agency Expedia Group to offer its subscription service members travel benefits for...
Booking Holdings,0.0,"Hertz Global Holdings, Inc. (NASDAQ:HTZ) Q2 2023 Earnings Call Transcript July 27, 2023 Hertz Global Holdings, Inc. beats earnings expectations. Reported EPS..."
Booking Holdings,0.3612,"Thanks in no small measure to Vanguard founder Jack Bogle, it's easy buy a low cost index fund, which should provide..."
Booking Holdings,0.8885,"United Airlines Holdings, Inc. (NASDAQ:UAL) Q2 2023 Earnings Call Transcript July 20, 2023 Operator: Good morning and welcome to United Airlines Holdings..."
Booking Holdings,0.34,"Till the index firmly withholds the pivotal support of 19,500, there is no sign of caution in the market. While on the higher end, 19,800-20,000 holds stiff resistance and a decisive move beyond which could trigger the next leg of rally"
Booking Holdings,0.6124,Booking Holdings’ Vice President of Sustainability Kate Heiny is responsible for leading the company’s strategy to help build a more sustainable travel industry.
Booking Holdings,0.0,"Recent rallies have made the index too top-heavy, warranting an adjustment."
Booking Holdings,0.0,"NCLH earnings call for the period ending June 30, 2023."
Booking Holdings,0.4404,"(Bloomberg) -- Royal Caribbean Cruises Ltd. rose Thursday after raising its full year profit forecast to a level that significantly beat expectations, as..."
Booking Holdings,-0.2263,Many investors have likely heard of the “revenge travel” narrative that has taken hold since COVID restrictions began to ease. Revenge travel refers to...
Booking Holdings,-0.4186,"DFSA's decision about Saxo Bank's crypto holdings will have a ""very limited impact"" on its business and its customers will not experience any significant changes, the lender said."
Booking Holdings,0.0,"Skift Global Forums have long been recognized as a leading platform for travel professionals and industry experts to converge, discuss, and shape the Skift Global Forums have revolutionized the industry with key takeaways including the rise of experiential tr…"
Booking Holdings,0.0,"Skift is gathering travel leaders from across the globe in New York City this September to look at the larger context of travel while focusing on this This year, Skift will decipher the big trends facing the travel industry while focusing on our theme: Connec…"
Booking Holdings,-0.3818,"Companies that go from losing money to earning money tend to outperform the market. Look to travel stocks, Boeing, Uber, and PG&E."
Booking Holdings,0.5574,"The Zacks Airline industry has been benefiting from buoyant air travel demand, following the easing of COVID-19 travel restrictions and the reopening of the global economy. The industry is witnessing a solid recovery in demand for domestic as well as internat…"
Booking Holdings,-0.2023,"In this piece, we will take a look at Lone Pine Capital’s portfolio, AUM, and performance. If you want to skip the details about the hedge fund, then head on..."
Booking Holdings,0.0,"With inflation cooling down, it would be prudent to consider investing in mutual funds such as FSPTX, KTCAX, FDLSX and FSRPX."
Booking Holdings,0.5994,"(Bloomberg) -- Expedia Group Inc. is launching a long-awaited loyalty program across three of its flagship brands, capitalizing on a global travel boom amid ..."
Booking Holdings,0.5106,"Here are three of the week's top pieces of financial insight, gathered from around the web:
Older investors take a pass on bonds
More older Americans are investing ""like 30-year-olds,"" said Anne Tergesen in The Wall Street Journal. According to Vanguard, ""nea…"
Booking Holdings,0.4404,"The post-pandemic rebound of international travel, particularly to Europe, is expected to be a bright spot for hotels and cruise operators this quarter on..."
Booking Holdings,0.6486,It expects continued long-term growth in the demand for virtual care services post-pandemic.
Booking Holdings,0.0,Booking Holdings Updates Expected Timing for EU DMA Notification
Booking Holdings,0.0,"(marketscreener.com) 

NORWALK, Conn., July 3, 2023 /PRNewswire/ -- Booking Holdings announced today that it intends to hold a conference call to discuss its second quarter 2023 financial results on Thursday, August 3 at 4:30 p.m. ET. The event will be webcas…"
Booking Holdings,-0.128,"(marketscreener.com) Online travel agency
Booking Holdings will on Friday try to convince
European Union antitrust regulators to allow its 1.63 billion
euro acquisition of Sweden's Etraveli Group,
despite concerns it could hurt competition.
 Booking announced…"
Booking Holdings,0.0,"(marketscreener.com) EU antitrust regulators
have extended their deadline for a decision on online travel
agency Booking Holdings' 1.63-billion-euro acquisition by a week to Sept. 6, a European Commission
filing showed on Monday.
 Booking CEO Glenn Fogel and …"
Booking Holdings,0.0772,"In this article, we discuss 12 cheap travel stocks to buy now. If you want to see more stocks in this selection, check out 5 Cheap Travel Stocks to Buy Now. ..."
Booking Holdings,0.34,"Carl Icahn is known as a corporate raider, and while you probably can’t take control of companies, you can still use his strategies when it comes to looking for value investing."
Booking Holdings,0.1779,"Amazon shoppers snagged deals on food delivery, travel and healthcare during a two-day Prime Event that ended on Wednesday, highlighting the potential for..."
Booking Holdings,0.4019,"A ""special rebalance"" of the Nasdaq 100 index will take place later this month as exchange operator Nasdaq looks to reduce the concentration of heavyweight..."
Booking Holdings,0.5574,(Bloomberg) -- Strong demand from consumers willing to pay up for bookings pushed Royal Caribbean Cruises Ltd. shares to the highest level since the...
Booking Holdings,0.0,"Booking Holdings BKNG has outperformed the market over the past 15 years by 15.54% on an annualized basis producing an average annual return of 24.56%. Currently, Booking Holdings has a market capitalization of $111.25 billion. Buying $1000 In BKNG: If an inv…"
